["Midland hawthorn","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/midland-hawthorn/","Dense and pungent, but with fruits that are enjoyed by birds and humans alike, the Midland hawthorn is a supremely useful tree whose natural range is not fully understood.","woodland hawthorn, English hawthorn, mayflower, smooth hawthorn","<em>Crataegus laevigata</em>","https://www.woodlandtrust.org.uk/media/4463/midland-hawthorn-flowering-alamy-be7gdt-imagebroker.jpg","<img src=""tree_midland-hawthorn1.jpg"">","https://www.woodlandtrust.org.uk/media/4457/midland-hawthorn-tree-blossom-flower-alamy-hb0m88-zoonar-gmbh.jpg","<img src=""tree_midland-hawthorn2.jpg"">","https://www.woodlandtrust.org.uk/media/4454/midland-hawthorn-leaf-wtml-1044047-npl.jpg","<img src=""tree_midland-hawthorn3.jpg"">","https://www.woodlandtrust.org.uk/media/4461/midland-hawthorn-bark-close-up-alamy-b1xf5a-tom-joslyn.jpg","<img src=""tree_midland-hawthorn4.jpg"">","https://www.woodlandtrust.org.uk/media/4459/great-tit-on-midland-hawthorn-alamy-h493th-mauritius-images-gmbh.jpg","<img src=""tree_midland-hawthorn5.jpg"">","https://www.woodlandtrust.org.uk/media/4458/midland-hawthorn-twig-with-thorns-alamy-dagwy0-blickwinkel.jpg","<img src=""tree_midland-hawthorn6.jpg"">","https://www.woodlandtrust.org.uk/media/4456/midland-hawthorn-red-berries-winter-alamy-d5ccn8-john-martin.jpg","<img src=""tree_midland-hawthorn7.jpg"">","https://www.woodlandtrust.org.uk/media/4460/midland-hawthorn-bare-twig-wtml-1044043-npl.jpg","<img src=""tree_midland-hawthorn8.jpg"">","https://www.woodlandtrust.org.uk/media/4453/midland-hawthorn-flowers-branch-spring-alamy-c6fh2f-bob-gibbons.jpg","<img src=""tree_midland-hawthorn9.jpg"">","","","","","","https://www.woodlandtrust.org.uk/media/4462/midland-hawthorn-blossom-and-leaves-alamy-hxphwx-mcphoto-pulwey.jpg","<img src=""tree_midland-hawthorn10.jpg"">","Creamy-white, and sometimes pink or red flowers, which appear in clusters from mid-April.","https://www.woodlandtrust.org.uk/media/4455/midland-hawthorn-red-berries-close-up-wtml-1044045-npl.jpg","<img src=""tree_midland-hawthorn11.jpg"">","Flower clusters are followed in autumn by red, oval berries called haws. The haws contain two seeds, differentiating Midland hawthorn from common hawthorn.","Rosaceae Native_tree"]
["Blackthorn","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/blackthorn/","Early to blossom, blackthorn trees have clouds of snow-white flowers in early spring. They’re best known for their rich, inky, dark fruits used to make a favourite wintry tipple – sloe gin.","sloe","<em>Prunus spinosa</em>","https://www.woodlandtrust.org.uk/media/3930/blackthorn-sloe-fruit-wtml-1078889-ben-lee.jpg","<img src=""tree_blackthorn1.jpg"">","https://www.woodlandtrust.org.uk/media/3932/blackthorn-tree-bloom-flowers-wtml-1081412-jane-corey.jpg","<img src=""tree_blackthorn2.jpg"">","https://www.woodlandtrust.org.uk/media/3931/blackthorn-thornes-wtml-1041875-susan-pitman.jpg","<img src=""tree_blackthorn3.jpg"">","https://www.woodlandtrust.org.uk/media/3933/brown-hairstreak-feeding-on-blackthorn-leaves-alamy-hk9erf-vflpa.jpg","<img src=""tree_blackthorn4.jpg"">","https://www.woodlandtrust.org.uk/media/3934/blackthorn-bark-wtml-1043724-nature-photographers-ltd.jpg","<img src=""tree_blackthorn5.jpg"">","https://www.woodlandtrust.org.uk/media/3935/blackthorn-berry-picking-close-up-wtml-1078883-ben-lee.jpg","<img src=""tree_blackthorn6.jpg"">","https://www.woodlandtrust.org.uk/media/3936/blackthorn-blossom-00016-john-bridges.jpg","<img src=""tree_blackthorn7.jpg"">","https://www.woodlandtrust.org.uk/media/3938/blackthorn-bush-wtml-1041998-jason-dale.jpg","<img src=""tree_blackthorn8.jpg"">","https://www.woodlandtrust.org.uk/media/3937/blackthorn-blossom-wtml-1002136-steven-kind.jpg","<img src=""tree_blackthorn9.jpg"">","https://www.woodlandtrust.org.uk/media/3941/blackthorn-leaves-wtml-1041872-susan-pitman.jpg","<img src=""tree_blackthorn10.jpg"">","https://www.woodlandtrust.org.uk/media/3940/blackthorn-leaf-diagnostic-wtml-1043722-nature-photograohers-ltd.jpg","<img src=""tree_blackthorn11.jpg"">","Slightly wrinkled, oval, toothed, pointed at the tip and tapered at the base.","https://www.woodlandtrust.org.uk/media/3939/blackthorn-flowers-wtml-1003809-nick-spurling.jpg","<img src=""tree_blackthorn12.jpg"">","Blackthorn is a hermaphrodite, meaning both male and female reproductive parts are found in one flower. White flowers appear on short stalks before the leaves in March and April, either singularly or in pairs.","https://www.woodlandtrust.org.uk/media/3929/blackthorn-single-sloe-berry-wtml-1078884-ben-lee.jpg","<img src=""tree_blackthorn13.jpg"">","After pollination by insects, the flowers develop into blue-black fruits measuring 1cm across.","Rosaceae Native_tree"]
["Bay willow","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/bay-willow/","Small but pretty, the bay willow is named after its smell and misleading appearance. It’s a lover of damp conditions, and feeder of pollinators and caterpillars.","laurel willow","<em>Salix pentandra</em>","https://www.woodlandtrust.org.uk/media/31194/bay-willow-bark-wtml-1043686-nature-photographers-ltdwtml.jpg","<img src=""tree_bay-willow1.jpg"">","https://www.woodlandtrust.org.uk/media/31192/bay-willow-single-leaf-white-background-wtml-1043685-nature-photographers-ltdwtml.jpg","<img src=""tree_bay-willow2.jpg"">","https://www.woodlandtrust.org.uk/media/31193/bay-willow-bare-twig-wtml-1043689-nature-photographers-ltdwtml.jpg","<img src=""tree_bay-willow3.jpg"">","https://www.woodlandtrust.org.uk/media/31191/bay-willow-leaves-wtml-1043684-nature-photographers-ltdwtml.jpg","<img src=""tree_bay-willow4.jpg"">","","","","","","","","","","","","","https://www.woodlandtrust.org.uk/media/31189/bay-willow-leaves-branch-102336-nature-photographers-ltd.jpg","<img src=""tree_bay-willow5.jpg"">","Oval leaves are thick, very glossy and dark green, measuring 5–12cm x 2–5cm, with finely serrated margins.","https://www.woodlandtrust.org.uk/media/31187/bay-willow-catkin-wtml-1043687-nature-photographers-ltdwtml.jpg","<img src=""tree_bay-willow6.jpg"">","Bay willow is dioecious, meaning that its male and female flowers – which emerge after the leaves in late spring – are produced on separate plants. Male catkins are yellow and female catkins are greenish.","https://www.woodlandtrust.org.uk/media/31190/bay-willow-leaves-fruiting-alamy-ebx5j4-blickwinkel.jpg","<img src=""tree_bay-willow7.jpg"">","After pollination by insects, female catkins develop into a fruit capsule which contains a number of tiny seeds embedded in white down, which aids dispersal by wind.","Salicaceae Native_tree"]
["Black poplar","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/black-poplar/","Imposing, elegant, rare. The black poplar was once a staple of Britain’s landscape but these days, the trees are few and far between.","","<em>Populus nigra </em>subsp. <em>betulifolia</em>","https://www.woodlandtrust.org.uk/media/4936/black-poplar-tree-alamy-am9w3x-geogphotos.jpg","<img src=""tree_black-poplar1.jpg"">","https://www.woodlandtrust.org.uk/media/4935/black-poplar-single-leaf-wtml-1043714-npl.jpg","<img src=""tree_black-poplar2.jpg"">","https://www.woodlandtrust.org.uk/media/4940/black-poplar-bark-wtml-1043712-npl.jpg","<img src=""tree_black-poplar3.jpg"">","https://www.woodlandtrust.org.uk/media/4941/black-poplar-catkins-at-spring-alamy-c47dh9-robert-henno.jpg","<img src=""tree_black-poplar4.jpg"">","https://www.woodlandtrust.org.uk/media/4937/black-poplar-trees-autumn-alamy-d0cx53-bob-gibbons.jpg","<img src=""tree_black-poplar5.jpg"">","https://www.woodlandtrust.org.uk/media/4939/black-poplar-bare-twigs-buds-wtml-1016835-wt-staff.jpg","<img src=""tree_black-poplar6.jpg"">","https://www.woodlandtrust.org.uk/media/4938/ancient-black-poplar-wtml-1008844-ted-green.jpg","<img src=""tree_black-poplar7.jpg"">","","","","","","","https://www.woodlandtrust.org.uk/media/4933/black-poplar-leaves-alamy-dr32ee-floralimages.jpg","<img src=""tree_black-poplar8.jpg"">","Shiny, green and heart-shaped, with long tips and a mild scent of balsam. Young leaves are covered in fine, tiny hairs, which they shed by autumn.","https://www.woodlandtrust.org.uk/media/4934/black-poplar-male-catkins-alamy-dr32ex-floralimages.jpg","<img src=""tree_black-poplar9.jpg"">","Black poplar is dioecious, meaning male and female flowers are found on separate trees. Flowers are catkins (male catkins are red and female catkins are yellow-green), and are pollinated by the wind.","https://www.woodlandtrust.org.uk/media/4942/black-poplar-seeds-alamy-b9hgny-mauritius-images-gmbh.jpg","<img src=""tree_black-poplar10.jpg"">","Once fertilised, female catkins develop into fluffy cotton-like seeds, which fall in late summer.","Salicaceae Native_tree"]
["London plane","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/london-plane/","A real city slicker, the London plane is the capital’s most common tree. As a hybrid of American sycamore and Oriental plane, it was first discovered in the 17th century then widely planted in the 18th.","","<em>Platanus </em>x<em> hispanica</em>","https://www.woodlandtrust.org.uk/media/4573/london-plane-leaves-and-fruit-wtml-1044041-npl.jpg","<img src=""tree_london-plane1.jpg"">","https://www.woodlandtrust.org.uk/media/49963/london-plane-tree-alamy-aebcj8-gerry-walden.jpg","<img src=""tree_london-plane2.jpg"">","https://www.woodlandtrust.org.uk/media/4572/london-plane-leaf-wtml-1044040-npl.jpg","<img src=""tree_london-plane3.jpg"">","https://www.woodlandtrust.org.uk/media/49972/london-plane-overall-tree-alamy-ey520r-geogphotos.jpg","<img src=""tree_london-plane4.jpg"">","https://www.woodlandtrust.org.uk/media/4564/london-plane-tree-canopy-autumn-wtml-1009548-georgina-smith.jpg","<img src=""tree_london-plane5.jpg"">","https://www.woodlandtrust.org.uk/media/4569/london-plane-bark-wtml-1044036-npl.jpg","<img src=""tree_london-plane6.jpg"">","https://www.woodlandtrust.org.uk/media/4566/london-plane-twig-wtml-1044037-npl.jpg","<img src=""tree_london-plane7.jpg"">","https://www.woodlandtrust.org.uk/media/4568/london-plane-bare-tree-winter-alamy-d978nj-geogphoto.jpg","<img src=""tree_london-plane8.jpg"">","https://www.woodlandtrust.org.uk/media/49682/rook-nests-in-london-plane-tree-shutterstock_1370333084-wahavi.jpeg","<img src=""tree_london-plane9.jpg"">","","","https://www.woodlandtrust.org.uk/media/4562/london-plane-leaves-wtml-1044039-nature-photographers-ltd.jpg","<img src=""tree_london-plane10.jpg"">","Sycamore-like leaves are leathery and thick, with five triangular lobes. They turn a rich orange-yellow before falling in autumn.","https://www.woodlandtrust.org.uk/media/4570/london-plane-buds-shutterstock_1073020310-jacek-wojnarowski.jpg","<img src=""tree_london-plane11.jpg"">","London plane is monoecious, meaning the ball-shaped male and female flowers are found on the same tree, although on different stems.","https://www.woodlandtrust.org.uk/media/4571/london-plane-in-fruit-september-suffolk-alamy-dp6y9c-flpa.jpg","<img src=""tree_london-plane12.jpg"">","After pollination by wind, female flowers develop into spiky fruits, comprising a dense cluster of seeds with stiff hairs, which aid dispersal by wind. The fruits slowly break up over winter to release their seeds.","Platanaceae Non_native_tree"]
["Downy birch","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/downy-birch/","Soft on the outside. Tough on the inside. On a global scale, this tree, with its fuzzy leaf stalks, shoots and twigs, grows further north than any other broadleaf species.","hairy birch, moor birch, white birch, common white birch, European white birch","<em>Betula pubescens</em>","https://www.woodlandtrust.org.uk/media/49946/downy-birch-tree-glen-finglas-wtml-1083237-laurie-campbell.jpg","<img src=""tree_downy-birch1.jpg"">","https://www.woodlandtrust.org.uk/media/4324/downy-birch-single-leaf-wtml-1043901-nature-photographers-ltd.jpg","<img src=""tree_downy-birch2.jpg"">","https://www.woodlandtrust.org.uk/media/4326/great-spotted-woodpecker-female-young-nesthole-downy-birch-tree-alamy-cwp472-flpa.jpg","<img src=""tree_downy-birch3.jpg"">","https://www.woodlandtrust.org.uk/media/4327/downy-birch-bare-twig-wtml-1043899-nature-photographers-ltd.jpg","<img src=""tree_downy-birch4.jpg"">","https://www.woodlandtrust.org.uk/media/4328/downy-birch-bark-close-up-wtml-1041684-david-nash.jpg","<img src=""tree_downy-birch5.jpg"">","","","","","","","","","","","https://www.woodlandtrust.org.uk/media/4331/downy-birch-leaves-wtml-1041689-david-nash.jpg","<img src=""tree_downy-birch6.jpg"">","Triangular in shape but more rounded at the base than silver birch leaves. Leaf stalks are downy, as opposed to hairless on silver birch.","https://www.woodlandtrust.org.uk/media/4330/downy-birch-leaves-catkins-wtml-1041683-david-nash.jpg","<img src=""tree_downy-birch7.jpg"">","Downy birch is monoecious, meaning both male and female flowers (catkins) are found on the same tree. Appearing from April to May, male catkins are long and yellow-brown in colour. They hang in groups of two to four at the tips of shoots, like lambs' tails; while female catkins are smaller, short, bright green and erect.","https://www.woodlandtrust.org.uk/media/4329/downy-birch-catkins-alamy-dkw5cx-floralimages.jpg","<img src=""tree_downy-birch8.jpg"">","After successful pollination (by wind), female catkins thicken and change colour to a dark crimson. Masses of tiny seeds are borne in autumn and dispersed by the wind.","Betulaceae Native_tree"]
["Goat willow","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/goat-willow/","Also known as the pussy willow, the male catkins of the goat willow look like a cat’s paws. It supports lots of wildlife, including the elusive and regal purple emperor butterfly.","pussy willow, great sallow","<em>Salix caprea</em>","https://www.woodlandtrust.org.uk/media/4805/goat-willow-male-catkins-shutterstock_1233270334-a-huber.jpg","<img src=""tree_goat-willow1.jpg"">","https://www.woodlandtrust.org.uk/media/49968/goat-willow-banks-river-wye-alamy-b90p3n-innis-mcallister.jpg","<img src=""tree_goat-willow2.jpg"">","https://www.woodlandtrust.org.uk/media/49934/goat-willow-with-flowering-catkins-alamy-ajnbk9-duncan-usher.jpg","<img src=""tree_goat-willow3.jpg"">","https://www.woodlandtrust.org.uk/media/4799/goat-willow-branch-leaves-catkins-wtml-1084100-brian-legg.jpg","<img src=""tree_goat-willow4.jpg"">","https://www.woodlandtrust.org.uk/media/4795/goat-willow-single-leaf-white-background-wtml-1084121-brian-legg.jpg","<img src=""tree_goat-willow5.jpg"">","https://www.woodlandtrust.org.uk/media/4798/goat-willow-bark-wtml-1041830-thomas-young.jpg","<img src=""tree_goat-willow6.jpg"">","https://www.woodlandtrust.org.uk/media/4802/goat-willow-growing-and-cutting-for-baskets-etc-somerset-levels-alam-ederf0-christopher-jones.jpg","<img src=""tree_goat-willow7.jpg"">","https://www.woodlandtrust.org.uk/media/4794/goat-willow-poplar-hawkmoth-feeding-alamy-bwx3n2-flpa.jpg","<img src=""tree_goat-willow8.jpg"">","https://www.woodlandtrust.org.uk/media/4803/goat-willow-in-heartwood-forest-wtml-1081551-judith-parry.jpg","<img src=""tree_goat-willow9.jpg"">","","","https://www.woodlandtrust.org.uk/media/4804/goat-willow-leaves-flickr-42698641601-john-oates.jpg","<img src=""tree_goat-willow10.jpg"">","Unlike most willows, the leaves are oval rather than long and thin. They are hairless above, but with a felty coating of fine grey hairs underneath, and have a pointed tip which bends to one side.","https://www.woodlandtrust.org.uk/media/4800/goat-willow-catkin-close-up-wtml-1010282-pete-holmes.jpg","<img src=""tree_goat-willow11.jpg"">","Goat willow is dioecious, meaning male and female flowers grow on separate trees. In early spring, the catkins develop – the male catkins grey, stout and oval, becoming yellow when ripe with pollen; the female catkins longer and green.","https://www.woodlandtrust.org.uk/media/4801/goat-willow-fluffy-seeds-lower-saxony-germany-alamy-dftmbh-age-fotostock.jpg","<img src=""tree_goat-willow12.jpg"">","Once pollinated by wind, female catkins develop into woolly seeds. Most willows can also propagate themselves by lowering their branches to the ground, where they then develop roots.","Salicaceae Native_tree"]
["Norway maple","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/norway-maple/","Introduced in the 17th century, the handsome Norway maple is known for its hardy timber. Its leaves are a favourite with caterpillars and its seeds are eaten by birds and small mammals.","","<em>Acer platanoides</em>","https://www.woodlandtrust.org.uk/media/4446/norway-maple-tree-wtml-1043257-nature-photographers-ltd.jpg","<img src=""tree_norway-maple1.jpg"">","https://www.woodlandtrust.org.uk/media/4452/norway-maple-leaf-wtml-1043250-npl.jpg","<img src=""tree_norway-maple2.jpg"">","https://www.woodlandtrust.org.uk/media/4450/norway-maple-bark-wtml-1043253-nature-photographers-ltd.jpg","<img src=""tree_norway-maple3.jpg"">","https://www.woodlandtrust.org.uk/media/4449/norway-maple-autumnal-orange-leaves-alamy-r2nc79-ernie-janes.jpg","<img src=""tree_norway-maple4.jpg"">","https://www.woodlandtrust.org.uk/media/4447/norway-maple-young-sapling-alamy-acggkc-nigel-cattlin.jpg","<img src=""tree_norway-maple5.jpg"">","https://www.woodlandtrust.org.uk/media/4445/norway-maple-trees-spring-alamy-gkchkp-nigel-cattlin.jpg","<img src=""tree_norway-maple6.jpg"">","https://www.woodlandtrust.org.uk/media/4443/norway-maple-leaves-beginning-of-autumn-alamy-h62dem-clare-gainey.jpg","<img src=""tree_norway-maple7.jpg"">","","","","","","","https://www.woodlandtrust.org.uk/media/48704/norway-maple-leaves-autumn-colours-ace-platanoides-alamy-cxpdyt-our-wild-life-photography.jpg","<img src=""tree_norway-maple8.jpg"">","Palmate with five lobes with a few pointed teeth. They are usually dark green in colour, fading to yellow and occasionally red before falling in autumn.","https://www.woodlandtrust.org.uk/media/4451/norway-maple-flowers-alamy-c4g5tf-m-j-bloomfield.jpg","<img src=""tree_norway-maple9.jpg"">","Bright green flowers grow in clusters of up to 30.","https://www.woodlandtrust.org.uk/media/4444/norway-maple-leaves-winged-seeds-autumn-alamy-e84deb-tim-gainey.jpg","<img src=""tree_norway-maple10.jpg"">","Once pollinated by insects, female flowers develop into winged seeds, known as samaras, which fall in autumn and are spread by wind.","Sapindaceae Non_native_tree"]
["Large-leaved lime","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/large-leaved-lime/","Towering, romantic, sticky. Large-leaved lime is a handsome broadleaf tree that is a rich home for wildlife. Aphids, and their predators, flock towards it, leaving anything underneath the tree covered in their sweet and sticky honeydew.","linden","<em>Tilia platyphyllos</em>","https://www.woodlandtrust.org.uk/media/5124/large-leaved-lime-in-long-rows-wtml-1041716-deborah-carvill.jpg","<img src=""tree_large-leaved-lime1.jpg"">","https://www.woodlandtrust.org.uk/media/5128/large-leaved-lime-bark-portrait-wtml-1044027-npl.jpg","<img src=""tree_large-leaved-lime2.jpg"">","https://www.woodlandtrust.org.uk/media/5126/lime-hawk-moth-caterpillar-of-the-l-alamy-p8jjjf-buiten-beeld.jpg","<img src=""tree_large-leaved-lime3.jpg"">","https://www.woodlandtrust.org.uk/media/5125/large-leaved-lime-single-leaf-white-background-wtml-1044028-npl.jpg","<img src=""tree_large-leaved-lime4.jpg"">","https://www.woodlandtrust.org.uk/media/5129/large-leaved-lime-bare-twig-wtml-1044031-npl.jpg","<img src=""tree_large-leaved-lime5.jpg"">","https://www.woodlandtrust.org.uk/media/48754/large-leaved-lime-underside-leaf-stem-hairs-alamy-h9mne3-frank-hecker.jpg","<img src=""tree_large-leaved-lime6.jpg"">","","","","","","","","","https://www.woodlandtrust.org.uk/media/5127/large-leaved-lime-leaves-npl-01128259-philippe-clement.jpg","<img src=""tree_large-leaved-lime7.jpg"">","Heart-shaped with a pointed tip, softly furry and with hairy stalks. They are larger than those of the small-leaved lime, growing 6–12cm in length, and droop in hot weather.","https://www.woodlandtrust.org.uk/media/5130/large-leaved-lime-flowers-alamy-dfm3gk-premium-stock-photography-gmbh.jpg","<img src=""tree_large-leaved-lime8.jpg"">","Limes are hermaphrodites, meaning both male and female reproductive parts are contained within each flower. Flowers are green-yellow, have five petals, and hang in clusters of 4–10.","https://www.woodlandtrust.org.uk/media/5123/large-leaved-lime-fruits-and-bractsautumn-alamy-dpt68x-bob-gibbons.jpg","<img src=""tree_large-leaved-lime9.jpg"">","Once pollinated by insects, flowers develop into round-to-oval smooth fruits with pointed tips.","Malvaceae Native_tree"]
["Sour cherry","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/sour-cherry/","Acidic fruits that are adored by birds. This tree gives astonishing displays of blossom in spring along hedgerows and woods.","tart cherry, dwarf cherry","<em>Prunus cerasus</em>","https://www.woodlandtrust.org.uk/media/3991/sour-cherry-morello-fruit-on-tree-alamy-jgbrnj-tim-gainey.jpg","<img src=""tree_sour-cherry1.jpg"">","https://www.woodlandtrust.org.uk/media/3986/sour-cherry-tree-full-blossom-alamy-m9mj0p-tim-gainey.jpg","<img src=""tree_sour-cherry2.jpg"">","https://www.woodlandtrust.org.uk/media/3987/sour-cherry-bare-twig-wtml-1044283-grant-heilman-photography.jpg","<img src=""tree_sour-cherry3.jpg"">","https://www.woodlandtrust.org.uk/media/3985/sour-cherry-tree-branch-with-morello-cherries-naturepl-01540039-klein-hubert.jpg","<img src=""tree_sour-cherry4.jpg"">","","","","","","","","","","","","","https://www.woodlandtrust.org.uk/media/3992/sour-cherry-single-leaf-wtml-1043934-nature-photographers-ltd.jpg","<img src=""tree_sour-cherry5.jpg"">","The long, ovate leaves are dark green and glossy with an abrupt point at the tip. The leaf margins have small teeth around the edge. While the top of the leaf is smooth and glossy, the underneath can be downy.","https://www.woodlandtrust.org.uk/media/3988/sour-cherry-blossom-flowers-alamy-ba8agr-dieter-wanke.jpg","<img src=""tree_sour-cherry6.jpg"">","Stunning white flowers occur in clusters of between two and six.","https://www.woodlandtrust.org.uk/media/3990/sour-cherry-fruit-close-up-wtml-1043935-nature-photographers-ltd.jpg","<img src=""tree_sour-cherry7.jpg"">","Fruit ranges from bright red to almost black and is round with a soft, fleshy layer.","Rosaceae Non_native_tree"]
["Sessile oak","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/sessile-oak/","Less famous than English oak, but no less loved, the sessile oak towers in the woods. Squirrels, jays and badgers love their acorns and caterpillars flock to eat their leaves, in fact 326 species of wildlife are found only on oak.","","<em>Quercus petraea</em>","https://www.woodlandtrust.org.uk/media/4257/sessile-oak-leaves-blue-sky-dsc05418-ben-lee.jpg","<img src=""tree_sessile-oak1.jpg"">","https://www.woodlandtrust.org.uk/media/4256/sessile-oak-leaves-acorns-wtml-1044114-nature-photographers-ltd.jpg","<img src=""tree_sessile-oak2.jpg"">","https://www.woodlandtrust.org.uk/media/4262/sessile-oak-tree-twisted-mossy-glen-finglas-wtml-1083193-laurie-campbell.jpg","<img src=""tree_sessile-oak3.jpg"">","https://www.woodlandtrust.org.uk/media/4259/sessile-oak-leaves-alamy-kafx1b-juniors-bildarchiv-gmbh.jpg","<img src=""tree_sessile-oak4.jpg"">","https://www.woodlandtrust.org.uk/media/49988/sessile-oak-looking-up-to-canopy-wtml-1083369-laurie-campbell.jpg","<img src=""tree_sessile-oak5.jpg"">","https://www.woodlandtrust.org.uk/media/49930/sessile-oak-trees-spring-wtml-1027589-richard-becker.jpg","<img src=""tree_sessile-oak6.jpg"">","https://www.woodlandtrust.org.uk/media/4264/sessile-oak-bark-wtml-1041462-david-mason.jpg","<img src=""tree_sessile-oak7.jpg"">","https://www.woodlandtrust.org.uk/media/4265/sessile-oak-bent-and-stunted-by-wind-alamy-m4r282-ian-rutherford.jpg","<img src=""tree_sessile-oak8.jpg"">","https://www.woodlandtrust.org.uk/media/45341/sessile-oak-sapling-seedling-growing-amongst-bluebells-alamy-f3w0g9-richard-becker.jpg","<img src=""tree_sessile-oak9.jpg"">","","","https://www.woodlandtrust.org.uk/media/4267/sessile-oak-leaf-close-up-alamy-ebrwa0-blickwinkel.jpg","<img src=""tree_sessile-oak10.jpg"">","Dark green and lobed, with an undulate margin.","https://www.woodlandtrust.org.uk/media/4269/sessile-oak-flowers-alamy-c40ptg-floralimages.jpg","<img src=""tree_sessile-oak11.jpg"">","Sessile oak is monoecious, meaning male and female flowers are found on the same tree. Male flowers are green catkins and female flowers are inconspicuous clusters of bracts (modified leaves), which resemble red flower buds.","https://www.woodlandtrust.org.uk/media/45339/sessile-oak-acorns-young-green-alamy-a32hrm-leaves-galore-den-redder.jpg","<img src=""tree_sessile-oak12.jpg"">","After pollination by wind, female flowers develop into a large shiny seed held in a scaly wooden cup, commonly known as an acorn. Young acorns are green, maturing to brown before they fall. Sessile, which means stalkless, refers to the acorns which are directly attached to the twigs at their base.","Fagaceae Native_tree"]
["Wych elm","https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/wych-elm/","Decimated by Dutch elm disease, the sweeping and majestic wych elm is a much rarer sight these days. Its loss goes hand-in-hand with the decline of the elusive white-letter hairstreak butterfly, whose caterpillars rely on elm leaves.","Scots elm","<em>Ulmus glabra</em>","https://www.woodlandtrust.org.uk/media/49921/wych-elm-canopy-epping-forest-v6f17-richard-osbourne.jpg","<img src=""tree_wych-elm1.jpg"">","https://www.woodlandtrust.org.uk/media/4082/wych-elm-leaves-opening-flowers-wtml-1002124-steven-kind.jpg","<img src=""tree_wych-elm2.jpg"">","https://www.woodlandtrust.org.uk/media/4084/wych-elm-seeds-immature-known-as-samaras-alamy-j0m9tt-zsuzsanna-bird.jpg","<img src=""tree_wych-elm3.jpg"">","https://www.woodlandtrust.org.uk/media/4085/wych-elm-single-leaf-wtml-1044241-npl.jpg","<img src=""tree_wych-elm4.jpg"">","https://www.woodlandtrust.org.uk/media/4086/wych-elm-with-feeding-male-bullfinch-alamy-mhjaw4-sandra-standbridge.jpg","<img src=""tree_wych-elm5.jpg"">","https://www.woodlandtrust.org.uk/media/4087/wych-elm-alamy-ada77t-blickwinkel.jpg","<img src=""tree_wych-elm6.jpg"">","https://www.woodlandtrust.org.uk/media/4088/wych-elm-bark-on-a-mature-tree-peak-district-national-park-derbyshire-uk-npl-01510065-alex-hyde.jpg","<img src=""tree_wych-elm7.jpg"">","https://www.woodlandtrust.org.uk/media/4089/wych-elm-blossom-leaf-bud-npl-01442716-daniel-heuclin.jpg","<img src=""tree_wych-elm8.jpg"">","","","","","https://www.woodlandtrust.org.uk/media/4083/wych-elm-leaves-spring-naturepl-01428414-colin-varndell.jpg","<img src=""tree_wych-elm9.jpg"">","Toothed, and 7–16cm in length, they are larger than those of other elms. They have a characteristic asymmetrical base and taper to a sudden point at the top.","https://www.woodlandtrust.org.uk/media/4091/wych-elm-flowers-wtml-1084222-brian-legg.jpg","<img src=""tree_wych-elm10.jpg"">","Appear before the leaves in early spring. They are red-purple in colour and grow in clusters of 10–20, spaced out along the twigs and small branches. Elms are hermaphrodite, meaning that both male and female reproductive parts are contained within each flower.","https://www.woodlandtrust.org.uk/media/4081/wych-elm-fruits-naturepl-01396087-colin-varndell.jpg","<img src=""tree_wych-elm11.jpg"">","After being pollinated by wind, flowers develop into small, winged fruits known as samaras. The seed is located at the centre of the wing and are dispersed by wind.","Ulmaceae Native_tree"]
